NEWgene	NEWtag	refgene	reftag	oldtag
lcl|AP027149.1_cds_BDV38023.1_1276	DSM21852_12760	NZ_CP019948.1_cds_WP_085772048.1_2590	B1812_RS13450	B1812_13505
lcl|AP027149.1_cds_BDV38024.1_1277	DSM21852_12770	NZ_CP019948.1_cds_WP_085772049.1_2591	B1812_RS13455	B1812_13510
lcl|AP027149.1_cds_BDV38025.1_1278	DSM21852_12780	NZ_CP019948.1_cds_WP_085772050.1_2592	B1812_RS13460	B1812_13515
lcl|AP027149.1_cds_BDV38026.1_1279	DSM21852_12790	NZ_CP019948.1_cds_WP_085772051.1_2593	B1812_RS13465	B1812_13520
lcl|AP027149.1_cds_BDV38027.1_1280	DSM21852_12800	NZ_CP019948.1_cds_WP_085772052.1_2594	B1812_RS13470	B1812_13525
lcl|AP027149.1_cds_BDV38028.1_1281	DSM21852_12810	NZ_CP019948.1_cds_WP_085772053.1_2595	B1812_RS13475	B1812_13530
lcl|AP027149.1_cds_BDV38029.1_1282	DSM21852_12820	NZ_CP019948.1_cds_WP_085772054.1_2596	B1812_RS13480	B1812_13535
lcl|AP027149.1_cds_BDV38030.1_1283	DSM21852_12830	NZ_CP019948.1_cds_WP_085772055.1_2597	B1812_RS13485	B1812_13540
lcl|AP027149.1_cds_BDV38031.1_1284	DSM21852_12840	NZ_CP019948.1_cds_WP_158658762.1_2598	B1812_RS13490	B1812_13545
lcl|AP027149.1_cds_BDV38031.1_1284	DSM21852_12840	NZ_CP019948.1_cds_WP_210190833.1_3681	B1812_RS22300	
lcl|AP027149.1_cds_BDV38032.1_1285	DSM21852_12850	NZ_CP019948.1_cds_WP_085773714.1_2599	B1812_RS13495	B1812_13550
lcl|AP027149.1_cds_BDV38033.1_1286	DSM21852_12860	NZ_CP019948.1_cds_WP_085773715.1_2600	B1812_RS13505	B1812_13560
lcl|AP027149.1_cds_BDV38034.1_1287	DSM21852_12870	NZ_CP019948.1_cds_WP_085772057.1_2601	B1812_RS13510	B1812_13565
lcl|AP027149.1_cds_BDV38034.1_1287	DSM21852_12870	NZ_CP019948.1_cds_2602	B1812_RS13520	B1812_13575
lcl|AP027149.1_cds_BDV38035.1_1288	DSM21852_12880	NZ_CP019948.1_cds_2602	B1812_RS13520	B1812_13575
lcl|AP027149.1_cds_BDV38035.1_1288	DSM21852_12880	NZ_CP019948.1_cds_WP_085772057.1_2601	B1812_RS13510	B1812_13565
lcl|AP027149.1_cds_BDV38036.1_1289	DSM21852_12890	NZ_CP019948.1_cds_WP_085772059.1_2603	B1812_RS13525	B1812_13580
lcl|AP027149.1_cds_BDV38037.1_1290	DSM21852_12900	NZ_CP019948.1_cds_WP_199768969.1_2604	B1812_RS22680	B1812_13585
lcl|AP027149.1_cds_BDV38038.1_1291	DSM21852_12910	NZ_CP019948.1_cds_WP_085772060.1_2605	B1812_RS13535	B1812_13590
lcl|AP027149.1_cds_BDV38039.1_1292	DSM21852_12920	NZ_CP019948.1_cds_WP_085772061.1_2606	B1812_RS13540	B1812_13595
lcl|AP027149.1_cds_BDV38040.1_1293	DSM21852_12930	NZ_CP019948.1_cds_WP_085773716.1_2607	B1812_RS13545	B1812_13600
lcl|AP027149.1_cds_BDV38041.1_1294	DSM21852_12940	NZ_CP019948.1_cds_WP_085772063.1_2609	B1812_RS13555	B1812_13610
lcl|AP027149.1_cds_BDV38042.1_1295	DSM21852_12950	NZ_CP019948.1_cds_WP_085772064.1_2610	B1812_RS13560	B1812_13615
lcl|AP027149.1_cds_BDV38043.1_1296	DSM21852_12960	NZ_CP019948.1_cds_WP_085772065.1_2611	B1812_RS13565	B1812_13620
lcl|AP027149.1_cds_BDV38044.1_1297	DSM21852_12970	NZ_CP019948.1_cds_WP_085772066.1_2612	B1812_RS13570	B1812_13625
lcl|AP027149.1_cds_BDV38045.1_1298	DSM21852_12980	NZ_CP019948.1_cds_WP_085772067.1_2613	B1812_RS13575	B1812_13630
lcl|AP027149.1_cds_BDV38046.1_1299	DSM21852_12990	NZ_CP019948.1_cds_WP_085772068.1_2614	B1812_RS13580	B1812_13635
lcl|AP027149.1_cds_BDV38047.1_1300	DSM21852_13000	NZ_CP019948.1_cds_WP_245299914.1_2615	B1812_RS13585	B1812_13640
lcl|AP027149.1_cds_BDV38048.1_1301	DSM21852_13010	NZ_CP019948.1_cds_WP_085772070.1_2616	B1812_RS13590	B1812_13645
lcl|AP027149.1_cds_BDV38049.1_1302	DSM21852_13020	NZ_CP019948.1_cds_WP_085772071.1_2617	B1812_RS13595	B1812_13650
lcl|AP027149.1_cds_BDV38050.1_1303	DSM21852_13030	NZ_CP019948.1_cds_WP_085773717.1_2618	B1812_RS13600	B1812_13655
lcl|AP027149.1_cds_BDV38051.1_1304	DSM21852_13040	NZ_CP019948.1_cds_WP_085772072.1_2619	B1812_RS13605	B1812_13660
lcl|AP027149.1_cds_BDV38052.1_1305	DSM21852_13050	NZ_CP019948.1_cds_WP_085772073.1_2620	B1812_RS13610	B1812_13665
lcl|AP027149.1_cds_BDV38053.1_1306	DSM21852_13060	NZ_CP019948.1_cds_WP_085772074.1_2621	B1812_RS13615	B1812_13670
lcl|AP027149.1_cds_BDV38054.1_1307	DSM21852_13070	NZ_CP019948.1_cds_WP_085772075.1_2622	B1812_RS13620	B1812_13675
lcl|AP027149.1_cds_BDV38055.1_1308	DSM21852_13080	NZ_CP019948.1_cds_WP_085772076.1_2623	B1812_RS13625	B1812_13680
lcl|AP027149.1_cds_BDV38056.1_1309	DSM21852_13090	NZ_CP019948.1_cds_WP_158658763.1_2624	B1812_RS13630	B1812_13685
lcl|AP027149.1_cds_BDV38057.1_1310	DSM21852_13100	NZ_CP019948.1_cds_WP_085772078.1_2625	B1812_RS13635	B1812_13690
lcl|AP027149.1_cds_BDV38058.1_1311	DSM21852_13110	NZ_CP019948.1_cds_WP_245299915.1_2626	B1812_RS13640	B1812_13695
lcl|AP027149.1_cds_BDV38059.1_1312	DSM21852_13120	NZ_CP019948.1_cds_WP_085772080.1_2627	B1812_RS13645	B1812_13700
lcl|AP027149.1_cds_BDV38060.1_1313	DSM21852_13130	NZ_CP019948.1_cds_WP_158658764.1_2628	B1812_RS13650	B1812_13705
lcl|AP027149.1_cds_BDV38061.1_1314	DSM21852_13140	NZ_CP019948.1_cds_WP_085773718.1_2629	B1812_RS13655	B1812_13710
lcl|AP027149.1_cds_BDV38061.1_1314	DSM21852_13140	NZ_CP019948.1_cds_WP_085771581.1_2073	B1812_RS10705	B1812_10760
lcl|AP027149.1_cds_BDV38062.1_1315	DSM21852_13150	NZ_CP019948.1_cds_WP_085772082.1_2630	B1812_RS13660	B1812_13715
lcl|AP027149.1_cds_BDV38064.1_1317	DSM21852_13170	NZ_CP019948.1_cds_WP_085772084.1_2631	B1812_RS13670	B1812_13725
lcl|AP027149.1_cds_BDV38065.1_1318	DSM21852_13180	NZ_CP019948.1_cds_WP_245299916.1_2632	B1812_RS13675	B1812_13730
lcl|AP027149.1_cds_BDV38066.1_1319	DSM21852_13190	NZ_CP019948.1_cds_WP_245299917.1_2633	B1812_RS13680	B1812_13735
lcl|AP027149.1_cds_BDV38067.1_1320	DSM21852_13200	NZ_CP019948.1_cds_WP_085772086.1_2634	B1812_RS13685	B1812_13740
lcl|AP027149.1_cds_BDV38068.1_1321	DSM21852_13210	NZ_CP019948.1_cds_WP_085772087.1_2635	B1812_RS13690	B1812_13745
lcl|AP027149.1_cds_BDV38069.1_1322	DSM21852_13220	NZ_CP019948.1_cds_WP_085772088.1_2636	B1812_RS13695	B1812_13750
lcl|AP027149.1_cds_BDV38070.1_1323	DSM21852_13230	NZ_CP019948.1_cds_WP_085772089.1_2637	B1812_RS13700	B1812_13755
lcl|AP027149.1_cds_BDV38071.1_1324	DSM21852_13240	NZ_CP019948.1_cds_WP_085772090.1_2638	B1812_RS13705	B1812_13760
lcl|AP027149.1_cds_BDV38072.1_1325	DSM21852_13250	NZ_CP019948.1_cds_WP_085772091.1_2639	B1812_RS13710	B1812_13765
lcl|AP027149.1_cds_BDV38073.1_1326	DSM21852_13260	NZ_CP019948.1_cds_WP_085772092.1_2640	B1812_RS13715	B1812_13770
lcl|AP027149.1_cds_BDV38074.1_1327	DSM21852_13270	NZ_CP019948.1_cds_WP_085772093.1_2641	B1812_RS13720	B1812_13775
lcl|AP027149.1_cds_BDV38075.1_1328	DSM21852_13280	NZ_CP019948.1_cds_WP_085772094.1_2642	B1812_RS13725	B1812_13780
lcl|AP027149.1_cds_BDV38076.1_1329	DSM21852_13290	NZ_CP019948.1_cds_WP_085772095.1_2643	B1812_RS13730	B1812_13785
lcl|AP027149.1_cds_BDV38077.1_1330	DSM21852_13300	NZ_CP019948.1_cds_WP_085772096.1_2644	B1812_RS13735	B1812_13790
lcl|AP027149.1_cds_BDV38078.1_1331	DSM21852_13310	NZ_CP019948.1_cds_WP_085772097.1_2645	B1812_RS13740	B1812_13795
lcl|AP027149.1_cds_BDV38079.1_1332	DSM21852_13320	NZ_CP019948.1_cds_WP_085772098.1_2646	B1812_RS13745	B1812_13800
lcl|AP027149.1_cds_BDV38080.1_1333	DSM21852_13330	NZ_CP019948.1_cds_WP_158658765.1_2647	B1812_RS13750	B1812_13805
lcl|AP027149.1_cds_BDV38081.1_1334	DSM21852_13340	NZ_CP019948.1_cds_WP_085772100.1_2648	B1812_RS13755	B1812_13810
lcl|AP027149.1_cds_BDV38082.1_1335	DSM21852_13350	NZ_CP019948.1_cds_WP_158658767.1_2649	B1812_RS13760	B1812_13815
lcl|AP027149.1_cds_BDV38083.1_1336	DSM21852_13360	NZ_CP019948.1_cds_WP_245299918.1_2650	B1812_RS13765	B1812_13820
lcl|AP027149.1_cds_BDV38084.1_1337	DSM21852_13370	NZ_CP019948.1_cds_WP_245299919.1_2651	B1812_RS23425	
lcl|AP027149.1_cds_BDV38085.1_1338	DSM21852_13380	NZ_CP019948.1_cds_WP_245299920.1_2652	B1812_RS13780	B1812_13835
lcl|AP027149.1_cds_BDV38085.1_1338	DSM21852_13380	NZ_CP019948.1_cds_WP_245299919.1_2651	B1812_RS23425	
lcl|AP027149.1_cds_BDV38086.1_1339	DSM21852_13390	NZ_CP019948.1_cds_WP_245299921.1_2653	B1812_RS13785	B1812_13840
lcl|AP027149.1_cds_BDV38087.1_1340	DSM21852_13400	NZ_CP019948.1_cds_WP_085772105.1_2654	B1812_RS13790	B1812_13845
lcl|AP027149.1_cds_BDV38088.1_1341	DSM21852_13410	NZ_CP019948.1_cds_WP_085772106.1_2655	B1812_RS13795	B1812_13850
lcl|AP027149.1_cds_BDV38089.1_1342	DSM21852_13420	NZ_CP019948.1_cds_WP_085772107.1_2656	B1812_RS13800	B1812_13855
lcl|AP027149.1_cds_BDV38090.1_1343	DSM21852_13430	NZ_CP019948.1_cds_WP_199768970.1_2657	B1812_RS23080	
lcl|AP027149.1_cds_BDV38092.1_1345	DSM21852_13450	NZ_CP019948.1_cds_WP_102938100.1_2658	B1812_RS13805	B1812_13860
lcl|AP027149.1_cds_BDV38093.1_1346	DSM21852_13460	NZ_CP019948.1_cds_WP_158658768.1_2659	B1812_RS13810	B1812_13865
lcl|AP027149.1_cds_BDV38094.1_1347	DSM21852_13470	NZ_CP019948.1_cds_WP_085772109.1_2660	B1812_RS13815	B1812_13870
lcl|AP027149.1_cds_BDV38095.1_1348	DSM21852_13480	NZ_CP019948.1_cds_WP_245299922.1_2661	B1812_RS13820	B1812_13875
lcl|AP027149.1_cds_BDV38096.1_1349	DSM21852_13490	NZ_CP019948.1_cds_WP_085772111.1_2662	B1812_RS13825	B1812_13880
lcl|AP027149.1_cds_BDV38096.1_1349	DSM21852_13490	NZ_CP019948.1_cds_WP_085771189.1_1622	B1812_RS08405	B1812_08445
lcl|AP027149.1_cds_BDV38096.1_1349	DSM21852_13490	NZ_CP019948.1_cds_WP_085770725.1_1114	B1812_RS05700	B1812_05725
lcl|AP027149.1_cds_BDV38096.1_1349	DSM21852_13490	NZ_CP019948.1_cds_WP_210190833.1_3681	B1812_RS22300	
lcl|AP027149.1_cds_BDV38096.1_1349	DSM21852_13490	NZ_CP019948.1_cds_WP_085771515.1_1996	B1812_RS22565	B1812_10370
lcl|AP027149.1_cds_BDV38097.1_1350	DSM21852_13500	NZ_CP019948.1_cds_WP_085772112.1_2663	B1812_RS13830	B1812_13885
lcl|AP027149.1_cds_BDV38098.1_1351	DSM21852_13510	NZ_CP019948.1_cds_WP_085772113.1_2664	B1812_RS13835	B1812_13890
lcl|AP027149.1_cds_BDV38099.1_1352	DSM21852_13520	NZ_CP019948.1_cds_WP_085772114.1_2665	B1812_RS13840	B1812_13895
lcl|AP027149.1_cds_BDV38100.1_1353	DSM21852_13530	NZ_CP019948.1_cds_WP_085772115.1_2666	B1812_RS13850	B1812_13905
lcl|AP027149.1_cds_BDV38101.1_1354	DSM21852_13540	NZ_CP019948.1_cds_WP_085772116.1_2667	B1812_RS13855	B1812_13910
lcl|AP027149.1_cds_BDV38102.1_1355	DSM21852_13550	NZ_CP019948.1_cds_WP_085772117.1_2668	B1812_RS13860	B1812_13915
lcl|AP027149.1_cds_BDV38103.1_1356	DSM21852_13560	NZ_CP019948.1_cds_WP_085773721.1_2669	B1812_RS13865	B1812_13920
lcl|AP027149.1_cds_BDV38104.1_1357	DSM21852_13570	NZ_CP019948.1_cds_WP_085772118.1_2670	B1812_RS13870	B1812_13925
lcl|AP027149.1_cds_BDV38105.1_1358	DSM21852_13580	NZ_CP019948.1_cds_WP_085772120.1_2672	B1812_RS13880	B1812_13935
lcl|AP027149.1_cds_BDV38106.1_1359	DSM21852_13590	NZ_CP019948.1_cds_WP_158658769.1_2673	B1812_RS13885	B1812_13940
lcl|AP027149.1_cds_BDV38107.1_1360	DSM21852_13600	NZ_CP019948.1_cds_WP_085773722.1_2674	B1812_RS13890	B1812_13945
lcl|AP027149.1_cds_BDV38108.1_1361	DSM21852_13610	NZ_CP019948.1_cds_WP_085772122.1_2675	B1812_RS13895	B1812_13950
lcl|AP027149.1_cds_BDV38109.1_1362	DSM21852_13620	NZ_CP019948.1_cds_WP_199768971.1_2676	B1812_RS13900	B1812_13955
lcl|AP027149.1_cds_BDV38110.1_1363	DSM21852_13630	NZ_CP019948.1_cds_WP_085772124.1_2677	B1812_RS13905	B1812_13960
lcl|AP027149.1_cds_BDV38111.1_1364	DSM21852_13640	NZ_CP019948.1_cds_WP_245300264.1_2679	B1812_RS13910	B1812_13965
lcl|AP027149.1_cds_BDV38112.1_1365	DSM21852_13650	NZ_CP019948.1_cds_WP_245299923.1_2680	B1812_RS13915	B1812_13970
lcl|AP027149.1_cds_BDV38113.1_1366	DSM21852_13660	NZ_CP019948.1_cds_WP_085772126.1_2681	B1812_RS13920	B1812_13975
lcl|AP027149.1_cds_BDV38113.1_1366	DSM21852_13660	NZ_CP019948.1_cds_WP_085772126.1_2971	B1812_RS15430	B1812_15510
lcl|AP027149.1_cds_BDV38114.1_1367	DSM21852_13670	NZ_CP019948.1_cds_WP_085772127.1_2683	B1812_RS13925	B1812_13980
lcl|AP027149.1_cds_BDV38115.1_1368	DSM21852_13680	NZ_CP019948.1_cds_WP_085772128.1_2684	B1812_RS13930	B1812_13985
lcl|AP027149.1_cds_BDV38116.1_1369	DSM21852_13690	NZ_CP019948.1_cds_WP_085772129.1_2685	B1812_RS13935	B1812_13990
lcl|AP027149.1_cds_BDV38117.1_1370	DSM21852_13700	NZ_CP019948.1_cds_WP_085772130.1_2686	B1812_RS13940	B1812_13995
lcl|AP027149.1_cds_BDV38118.1_1371	DSM21852_13710	NZ_CP019948.1_cds_2687	B1812_RS23430	
lcl|AP027149.1_cds_BDV38119.1_1372	DSM21852_13720	NZ_CP019948.1_cds_WP_085772132.1_2688	B1812_RS13950	B1812_14005
lcl|AP027149.1_cds_BDV38120.1_1373	DSM21852_13730	NZ_CP019948.1_cds_WP_085772133.1_2689	B1812_RS13955	B1812_14010
lcl|AP027149.1_cds_BDV38121.1_1374	DSM21852_13740	NZ_CP019948.1_cds_WP_085772134.1_2690	B1812_RS13960	B1812_14015
lcl|AP027149.1_cds_BDV38122.1_1375	DSM21852_13750	NZ_CP019948.1_cds_WP_085773724.1_2691	B1812_RS13965	B1812_14020
lcl|AP027149.1_cds_BDV38123.1_1376	DSM21852_13760	NZ_CP019948.1_cds_WP_085772135.1_2692	B1812_RS13970	B1812_14025
lcl|AP027149.1_cds_BDV38124.1_1377	DSM21852_13770	NZ_CP019948.1_cds_WP_085772136.1_2693	B1812_RS13975	B1812_14030
lcl|AP027149.1_cds_BDV38125.1_1378	DSM21852_13780	NZ_CP019948.1_cds_WP_085772137.1_2694	B1812_RS13985	B1812_14040
lcl|AP027149.1_cds_BDV38125.1_1378	DSM21852_13780	NZ_CP019949.1_cds_WP_085773939.1_4184	B1812_RS21680	B1812_21810
lcl|AP027149.1_cds_BDV38126.1_1379	DSM21852_13790	NZ_CP019948.1_cds_WP_085773725.1_2695	B1812_RS13990	B1812_14045
lcl|AP027149.1_cds_BDV38127.1_1380	DSM21852_13800	NZ_CP019948.1_cds_WP_085772138.1_2696	B1812_RS13995	B1812_14050
lcl|AP027149.1_cds_BDV38128.1_1381	DSM21852_13810	NZ_CP019948.1_cds_WP_085772139.1_2697	B1812_RS14000	B1812_14055
lcl|AP027149.1_cds_BDV38129.1_1382	DSM21852_13820	NZ_CP019948.1_cds_WP_102938102.1_3023	B1812_RS15700	
lcl|AP027149.1_cds_BDV38129.1_1382	DSM21852_13820	NZ_CP019948.1_cds_WP_102938102.1_2698	B1812_RS14005	
lcl|AP027149.1_cds_BDV38130.1_1383	DSM21852_13830	NZ_CP019948.1_cds_WP_102938102.1_3023	B1812_RS15700	
lcl|AP027149.1_cds_BDV38130.1_1383	DSM21852_13830	NZ_CP019948.1_cds_WP_102938102.1_2698	B1812_RS14005	
lcl|AP027149.1_cds_BDV38131.1_1384	DSM21852_13840	NZ_CP019948.1_cds_WP_085772140.1_2699	B1812_RS14010	B1812_14070
lcl|AP027149.1_cds_BDV38132.1_1385	DSM21852_13850	NZ_CP019948.1_cds_WP_085773726.1_2700	B1812_RS14015	B1812_14075
lcl|AP027149.1_cds_BDV38133.1_1386	DSM21852_13860	NZ_CP019948.1_cds_WP_085772141.1_2701	B1812_RS14020	B1812_14080
lcl|AP027149.1_cds_BDV38134.1_1387	DSM21852_13870	NZ_CP019948.1_cds_WP_245299924.1_2702	B1812_RS23435	
lcl|AP027149.1_cds_BDV38135.1_1388	DSM21852_13880	NZ_CP019948.1_cds_WP_158658772.1_2703	B1812_RS14030	B1812_14090
lcl|AP027149.1_cds_BDV38136.1_1389	DSM21852_13890	NZ_CP019948.1_cds_WP_085772144.1_2704	B1812_RS14035	B1812_14095
lcl|AP027149.1_cds_BDV38137.1_1390	DSM21852_13900	NZ_CP019948.1_cds_WP_085772145.1_2705	B1812_RS14040	B1812_14100
lcl|AP027149.1_cds_BDV38138.1_1391	DSM21852_13910	NZ_CP019948.1_cds_WP_085773727.1_2706	B1812_RS14045	B1812_14105
lcl|AP027149.1_cds_BDV38139.1_1392	DSM21852_13920	NZ_CP019948.1_cds_WP_085772146.1_2707	B1812_RS14050	B1812_14110
lcl|AP027149.1_cds_BDV38140.1_1393	DSM21852_13930	NZ_CP019948.1_cds_WP_085772147.1_2708	B1812_RS14055	B1812_14115
lcl|AP027149.1_cds_BDV38141.1_1394	DSM21852_13940	NZ_CP019948.1_cds_WP_085773728.1_2709	B1812_RS14060	B1812_14120
lcl|AP027149.1_cds_BDV38142.1_1395	DSM21852_13950	NZ_CP019948.1_cds_WP_085772148.1_2710	B1812_RS14065	B1812_14125
lcl|AP027149.1_cds_BDV38143.1_1396	DSM21852_13960	NZ_CP019948.1_cds_WP_085772149.1_2711	B1812_RS14070	B1812_14130
lcl|AP027149.1_cds_BDV38144.1_1397	DSM21852_13970	NZ_CP019948.1_cds_WP_085773729.1_2712	B1812_RS14075	B1812_14135
lcl|AP027149.1_cds_BDV38145.1_1398	DSM21852_13980	NZ_CP019948.1_cds_WP_085772150.1_2713	B1812_RS14080	B1812_14140
lcl|AP027149.1_cds_BDV38146.1_1399	DSM21852_13990	NZ_CP019948.1_cds_WP_085772151.1_2714	B1812_RS14085	B1812_14145
lcl|AP027149.1_cds_BDV38147.1_1400	DSM21852_14000	NZ_CP019948.1_cds_WP_085772152.1_2715	B1812_RS14090	B1812_14150
lcl|AP027149.1_cds_BDV38148.1_1401	DSM21852_14010	NZ_CP019948.1_cds_WP_085773730.1_2716	B1812_RS14095	B1812_14155
lcl|AP027149.1_cds_BDV38148.1_1401	DSM21852_14010	NZ_CP019948.1_cds_WP_085771195.1_1628	B1812_RS08440	B1812_08480
lcl|AP027149.1_cds_BDV38148.1_1401	DSM21852_14010	NZ_CP019948.1_cds_WP_085773556.1_1260	B1812_RS06470	B1812_06495
lcl|AP027149.1_cds_BDV38149.1_1402	DSM21852_14020	NZ_CP019948.1_cds_WP_158658773.1_2717	B1812_RS14100	B1812_14160
lcl|AP027149.1_cds_BDV38149.1_1402	DSM21852_14020	NZ_CP019948.1_cds_WP_158658774.1_2718	B1812_RS14105	B1812_14165
lcl|AP027149.1_cds_BDV38149.1_1402	DSM21852_14020	NZ_CP019948.1_cds_WP_158658775.1_2719	B1812_RS14110	B1812_14170
lcl|AP027149.1_cds_BDV38150.1_1403	DSM21852_14030	NZ_CP019948.1_cds_WP_158658774.1_2718	B1812_RS14105	B1812_14165
lcl|AP027149.1_cds_BDV38150.1_1403	DSM21852_14030	NZ_CP019948.1_cds_WP_158658775.1_2719	B1812_RS14110	B1812_14170
lcl|AP027149.1_cds_BDV38150.1_1403	DSM21852_14030	NZ_CP019948.1_cds_WP_158658773.1_2717	B1812_RS14100	B1812_14160
lcl|AP027149.1_cds_BDV38151.1_1404	DSM21852_14040	NZ_CP019948.1_cds_WP_158658775.1_2719	B1812_RS14110	B1812_14170
lcl|AP027149.1_cds_BDV38151.1_1404	DSM21852_14040	NZ_CP019948.1_cds_WP_158658774.1_2718	B1812_RS14105	B1812_14165
lcl|AP027149.1_cds_BDV38151.1_1404	DSM21852_14040	NZ_CP019948.1_cds_WP_158658773.1_2717	B1812_RS14100	B1812_14160
lcl|AP027149.1_cds_BDV38152.1_1405	DSM21852_14050	NZ_CP019948.1_cds_WP_158658776.1_2720	B1812_RS22690	B1812_14175
lcl|AP027149.1_cds_BDV38153.1_1406	DSM21852_14060	NZ_CP019948.1_cds_WP_158658776.1_2720	B1812_RS22690	B1812_14175
lcl|AP027149.1_cds_BDV38154.1_1407	DSM21852_14070	NZ_CP019948.1_cds_WP_085772156.1_2721	B1812_RS14115	B1812_14180
lcl|AP027149.1_cds_BDV38156.1_1409	DSM21852_14090	NZ_CP019948.1_cds_WP_085772157.1_2722	B1812_RS14120	B1812_14185
lcl|AP027149.1_cds_BDV38157.1_1410	DSM21852_14100	NZ_CP019948.1_cds_WP_085772158.1_2723	B1812_RS14125	B1812_14190
lcl|AP027149.1_cds_BDV38159.1_1412	DSM21852_14120	NZ_CP019948.1_cds_WP_085773731.1_2724	B1812_RS14140	B1812_14205
lcl|AP027149.1_cds_BDV38160.1_1413	DSM21852_14130	NZ_CP019948.1_cds_WP_085772161.1_2725	B1812_RS14145	B1812_14210
lcl|AP027149.1_cds_BDV38161.1_1414	DSM21852_14140	NZ_CP019948.1_cds_WP_085772162.1_2726	B1812_RS14150	B1812_14215
lcl|AP027149.1_cds_BDV38162.1_1415	DSM21852_14150	NZ_CP019948.1_cds_WP_085772163.1_2727	B1812_RS14155	B1812_14220
lcl|AP027149.1_cds_BDV38163.1_1416	DSM21852_14160	NZ_CP019948.1_cds_WP_085772164.1_2728	B1812_RS14160	B1812_14225
lcl|AP027149.1_cds_BDV38164.1_1417	DSM21852_14170	NZ_CP019948.1_cds_WP_085772166.1_2729	B1812_RS14170	B1812_14235
lcl|AP027149.1_cds_BDV38165.1_1418	DSM21852_14180	NZ_CP019948.1_cds_WP_085772167.1_2730	B1812_RS14175	B1812_14240
lcl|AP027149.1_cds_BDV38166.1_1419	DSM21852_14190	NZ_CP019948.1_cds_WP_085772168.1_2731	B1812_RS14180	B1812_14245
lcl|AP027149.1_cds_BDV38167.1_1420	DSM21852_14200	NZ_CP019948.1_cds_WP_085772169.1_2732	B1812_RS14185	B1812_14250
lcl|AP027149.1_cds_BDV38168.1_1421	DSM21852_14210	NZ_CP019948.1_cds_WP_245299925.1_2733	B1812_RS14190	B1812_14255
lcl|AP027149.1_cds_BDV38169.1_1422	DSM21852_14220	NZ_CP019948.1_cds_WP_245300265.1_2734	B1812_RS14195	B1812_14260
lcl|AP027149.1_cds_BDV38170.1_1423	DSM21852_14230	NZ_CP019948.1_cds_WP_085772172.1_2735	B1812_RS14200	B1812_14265
lcl|AP027149.1_cds_BDV38171.1_1424	DSM21852_14240	NZ_CP019948.1_cds_WP_085772173.1_2736	B1812_RS14205	B1812_14270
lcl|AP027149.1_cds_BDV38172.1_1425	DSM21852_14250	NZ_CP019948.1_cds_WP_085772174.1_2737	B1812_RS14210	B1812_14275
lcl|AP027149.1_cds_BDV38173.1_1426	DSM21852_14260	NZ_CP019948.1_cds_WP_085772175.1_2738	B1812_RS14215	B1812_14280
lcl|AP027149.1_cds_BDV38174.1_1427	DSM21852_14270	NZ_CP019948.1_cds_WP_245300266.1_2739	B1812_RS14220	B1812_14285
lcl|AP027149.1_cds_BDV38175.1_1428	DSM21852_14280	NZ_CP019948.1_cds_WP_085772176.1_2740	B1812_RS14225	B1812_14290
lcl|AP027149.1_cds_BDV38176.1_1429	DSM21852_14290	NZ_CP019948.1_cds_WP_085772177.1_2741	B1812_RS14230	B1812_14295
lcl|AP027149.1_cds_BDV38177.1_1430	DSM21852_14300	NZ_CP019948.1_cds_2742	B1812_RS14235	B1812_14300
lcl|AP027149.1_cds_BDV38178.1_1431	DSM21852_14310	NZ_CP019948.1_cds_WP_085772179.1_2743	B1812_RS14240	B1812_14305
lcl|AP027149.1_cds_BDV38179.1_1432	DSM21852_14320	NZ_CP019948.1_cds_WP_085772181.1_2744	B1812_RS14250	B1812_14315
lcl|AP027149.1_cds_BDV38180.1_1433	DSM21852_14330	NZ_CP019948.1_cds_WP_085772182.1_2745	B1812_RS14255	B1812_14320
lcl|AP027149.1_cds_BDV38181.1_1434	DSM21852_14340	NZ_CP019948.1_cds_WP_085772183.1_2746	B1812_RS14260	B1812_14325
lcl|AP027149.1_cds_BDV38182.1_1435	DSM21852_14350	NZ_CP019948.1_cds_WP_085772184.1_2747	B1812_RS14265	B1812_14330
lcl|AP027149.1_cds_BDV38183.1_1436	DSM21852_14360	NZ_CP019948.1_cds_WP_085772185.1_2748	B1812_RS14270	B1812_14335
lcl|AP027149.1_cds_BDV38184.1_1437	DSM21852_14370	NZ_CP019948.1_cds_WP_085772186.1_2749	B1812_RS14275	B1812_14340
lcl|AP027149.1_cds_BDV38185.1_1438	DSM21852_14380	NZ_CP019948.1_cds_WP_245299926.1_2750	B1812_RS14280	B1812_14345
lcl|AP027149.1_cds_BDV38186.1_1439	DSM21852_14390	NZ_CP019948.1_cds_WP_085773734.1_2751	B1812_RS14285	B1812_14350
lcl|AP027149.1_cds_BDV38187.1_1440	DSM21852_14400	NZ_CP019948.1_cds_WP_085772187.1_2752	B1812_RS14290	B1812_14355
lcl|AP027149.1_cds_BDV38188.1_1441	DSM21852_14410	NZ_CP019948.1_cds_WP_158658777.1_2753	B1812_RS14295	B1812_14360
lcl|AP027149.1_cds_BDV38189.1_1442	DSM21852_14420	NZ_CP019948.1_cds_WP_085772189.1_2754	B1812_RS14300	B1812_14365
lcl|AP027149.1_cds_BDV38190.1_1443	DSM21852_14430	NZ_CP019948.1_cds_WP_245300267.1_2755	B1812_RS14305	B1812_14370
